"path","crate","area","total_lines","test_lines","body_lines","module_count","decl_count","nonmod_count","inline_attr","loose_cfg","modules","declarations","nonmod_lines"
"crates/areka/src/main.rs","areka","src","1842","901","941","7","3","0","0","0","startup_window_tests:899-1068(170)|seam_tests:1077-1292(216)|config_input_tests:1294-1360(67)|ghost_wiring_tests:1368-1443(76)|restore_seam_tests:1453-1578(126)|persist_wiring_seam_tests:1589-1677(89)|monitor_snapshot_seam_tests:1686-1842(157)","shiori_e2e_tests@74|shiori_lifecycle_e2e_tests@80|shiori_reference_e2e_tests@87",""
"crates/areka/src/placement/config.rs","areka","src","645","382","263","1","0","0","0","0","tests:264-645(382)","",""
"crates/areka/src/placement/diag.rs","areka","src","737","400","337","1","0","0","0","0","tests:338-737(400)","",""
"crates/areka/src/placement/follow.rs","areka","src","8472","6476","1996","1","0","0","0","0","tests:1997-8472(6476)","",""
"crates/areka/src/placement/measure.rs","areka","src","1387","922","465","1","0","0","0","0","tests:466-1387(922)","",""
"crates/areka/src/placement/mod.rs","areka","src","1899","1336","563","1","1","0","0","0","tests:564-1899(1336)","test_support@35",""
"crates/areka/src/placement/persist.rs","areka","src","1535","1070","465","1","0","0","0","0","tests:466-1535(1070)","",""
"crates/areka/src/placement/resolver.rs","areka","src","1306","1011","295","1","0","0","0","0","tests:296-1306(1011)","",""
"crates/areka/src/placement/source.rs","areka","src","819","540","279","1","0","1","0","0","tests:280-819(540)","","76"
"crates/areka/src/placement/spawn.rs","areka","src","1582","1156","426","1","0","0","0","0","tests:427-1582(1156)","",""
"crates/areka/src/placement/test_support.rs","areka","src","195","0","195","0","0","0","0","0","","",""
"crates/areka/src/placement/windowposition.rs","areka","src","331","210","121","1","0","0","0","0","tests:122-331(210)","",""
"crates/areka/src/reference_brain.rs","areka","src","490","202","288","1","0","0","0","0","tests:289-490(202)","",""
"crates/areka/src/shiori_demo.rs","areka","src","310","92","218","1","0","0","0","0","tests:219-310(92)","",""
"crates/areka/src/shiori_e2e_tests.rs","areka","src","186","0","186","0","0","0","0","0","","",""
"crates/areka/src/shiori_host.rs","areka","src","614","287","327","1","0","2","0","0","tests:328-614(287)","","291|308"
"crates/areka/src/shiori_lifecycle_e2e_tests.rs","areka","src","199","0","199","0","0","0","0","0","","",""
"crates/areka/src/shiori_reference_e2e_tests.rs","areka","src","329","0","329","0","0","0","0","0","","",""
"crates/areka/src/shiori_session.rs","areka","src","620","320","300","1","0","0","0","0","tests:301-620(320)","",""
"crates/areka/tests/emo2_real_run.rs","areka","tests","243","0","243","0","0","0","0","0","","",""
"crates/areka/tests/smoke_boot_loop_exit.rs","areka","tests","208","0","208","0","0","0","0","0","","",""
"crates/dola/src/builder.rs","dola","src","202","68","134","1","0","0","0","0","tests:135-202(68)","",""
"crates/dola/src/compile/mod.rs","dola","src","308","0","308","0","0","0","0","0","","",""
"crates/dola/src/compile/resolve.rs","dola","src","425","0","425","0","0","0","0","0","","",""
"crates/dola/src/compile/types.rs","dola","src","104","0","104","0","0","0","0","0","","",""
"crates/dola/src/cue/command.rs","dola","src","1089","758","331","1","0","0","0","0","tests:332-1089(758)","",""
"crates/dola/src/cue/mod.rs","dola","src","35","0","35","0","0","0","0","0","","",""
"crates/dola/src/cue/runtime.rs","dola","src","398","0","398","0","0","0","0","0","","",""
"crates/dola/src/cue/schedule.rs","dola","src","320","0","320","0","0","0","0","0","","",""
"crates/dola/src/cue/sheet.rs","dola","src","195","0","195","0","0","0","0","0","","",""
"crates/dola/src/cue/sink.rs","dola","src","76","0","76","0","0","0","0","0","","",""
"crates/dola/src/document.rs","dola","src","49","23","26","1","0","0","0","0","tests:27-49(23)","",""
"crates/dola/src/easing.rs","dola","src","60","0","60","0","0","0","0","0","","",""
"crates/dola/src/error.rs","dola","src","507","209","298","1","0","0","0","0","tests:299-507(209)","",""
"crates/dola/src/lib.rs","dola","src","37","0","37","0","0","0","0","0","","",""
"crates/dola/src/playback.rs","dola","src","25","0","25","0","0","0","0","0","","",""
"crates/dola/src/runtime/clock.rs","dola","src","121","0","121","0","0","0","0","1","","",""
"crates/dola/src/runtime/conflict_resolver.rs","dola","src","189","0","189","0","0","0","0","0","","",""
"crates/dola/src/runtime/document_store.rs","dola","src","179","130","49","1","0","0","0","0","tests:50-179(130)","",""
"crates/dola/src/runtime/facade.rs","dola","src","522","0","522","0","0","0","0","0","","",""
"crates/dola/src/runtime/instance_manager/mod.rs","dola","src","257","0","257","0","1","0","0","0","","tests@256",""
"crates/dola/src/runtime/instance_manager/tests.rs","dola","src","410","0","410","0","0","0","0","0","","",""
"crates/dola/src/runtime/instance_state.rs","dola","src","74","0","74","0","0","0","0","0","","",""
"crates/dola/src/runtime/interpolator/mod.rs","dola","src","204","0","204","0","1","0","0","0","","tests@203",""
"crates/dola/src/runtime/interpolator/tests.rs","dola","src","539","0","539","0","0","0","0","0","","",""
"crates/dola/src/runtime/loop_controller/mod.rs","dola","src","185","0","185","0","1","0","0","0","","tests@184",""
"crates/dola/src/runtime/loop_controller/tests.rs","dola","src","441","0","441","0","0","0","0","0","","",""
"crates/dola/src/runtime/mod.rs","dola","src","23","0","23","0","0","0","0","0","","",""
"crates/dola/src/runtime/subscription_manager/mod.rs","dola","src","190","0","190","0","1","1","0","0","","tests@189","103"
"crates/dola/src/runtime/subscription_manager/tests.rs","dola","src","333","0","333","0","0","0","0","0","","",""
"crates/dola/src/runtime/timeline_manager/mod.rs","dola","src","351","0","351","0","1","0","0","0","","tests@350",""
"crates/dola/src/runtime/timeline_manager/tests.rs","dola","src","468","0","468","0","0","0","0","0","","",""
"crates/dola/src/runtime/types.rs","dola","src","222","49","173","1","0","0","0","0","tests:174-222(49)","",""
"crates/dola/src/storyboard.rs","dola","src","166","0","166","0","0","0","0","0","","",""
"crates/dola/src/transition.rs","dola","src","57","0","57","0","0","0","0","0","","",""
"crates/dola/src/validate/mod.rs","dola","src","178","0","178","0","0","0","0","0","","",""
"crates/dola/src/validate/rules.rs","dola","src","406","0","406","0","0","0","0","0","","",""
"crates/dola/src/value.rs","dola","src","54","0","54","0","0","0","0","0","","",""
"crates/dola/src/variable.rs","dola","src","34","0","34","0","0","0","0","0","","",""
"crates/dola/tests/compile.rs","dola","tests","17","0","17","0","0","0","0","0","","",""
"crates/dola/tests/compile/boundary_test.rs","dola","tests","387","345","42","4","0","0","0","0","numeric_boundary_tests:40-246(207)|keyframe_name_collision_tests:248-313(66)|stack_and_capacity_tests:315-348(34)|builder_boundary_tests:350-387(38)","",""
"crates/dola/tests/compile/common/mod.rs","dola","tests","28","0","28","0","0","0","0","0","","",""
"crates/dola/tests/compile/error_test.rs","dola","tests","344","336","8","1","0","0","0","0","error_tests:9-344(336)","",""
"crates/dola/tests/compile/integration_test/compilation_flow.rs","dola","tests","329","0","329","0","0","0","0","0","","",""
"crates/dola/tests/compile/integration_test/keyframe_and_trigger.rs","dola","tests","280","0","280","0","0","0","0","0","","",""
"crates/dola/tests/compile/integration_test/mod.rs","dola","tests","9","0","9","0","0","0","0","0","","",""
"crates/dola/tests/compile/metadata_test.rs","dola","tests","415","408","7","1","0","0","0","0","metadata_tests:8-415(408)","",""
"crates/dola/tests/compile/serde_test.rs","dola","tests","196","190","6","1","0","0","0","0","serde_tests:7-196(190)","",""
"crates/dola/tests/compile/time_resolution_test/at_placement.rs","dola","tests","381","0","381","0","0","0","0","0","","",""
"crates/dola/tests/compile/time_resolution_test/between.rs","dola","tests","212","0","212","0","0","0","0","0","","",""
"crates/dola/tests/compile/time_resolution_test/interaction.rs","dola","tests","113","0","113","0","0","0","0","0","","",""
"crates/dola/tests/compile/time_resolution_test/mod.rs","dola","tests","11","0","11","0","0","0","0","0","","",""
"crates/dola/tests/compile/time_resolution_test/sequential.rs","dola","tests","213","0","213","0","0","0","0","0","","",""
"crates/dola/tests/compile/transition_test.rs","dola","tests","296","289","7","1","0","0","0","0","transition_resolution_tests:8-296(289)","",""
"crates/dola/tests/cue.rs","dola","tests","11","0","11","0","0","0","0","0","","",""
"crates/dola/tests/cue/runtime_test.rs","dola","tests","1102","0","1102","0","0","0","0","0","","",""
"crates/dola/tests/cue/schedule_test.rs","dola","tests","721","0","721","0","0","0","0","0","","",""
"crates/dola/tests/cue/sheet_test.rs","dola","tests","774","0","774","0","0","0","0","0","","",""
"crates/dola/tests/cue/sink_test.rs","dola","tests","289","0","289","0","0","0","0","0","","",""
"crates/dola/tests/cue/tick_last_result_test.rs","dola","tests","203","0","203","0","0","0","0","0","","",""
"crates/dola/tests/general.rs","dola","tests","7","0","7","0","0","0","0","0","","",""
"crates/dola/tests/general/builder_test.rs","dola","tests","146","0","146","0","0","0","0","0","","",""
"crates/dola/tests/general/core_types_test/document_variable.rs","dola","tests","132","0","132","0","0","0","0","0","","",""
"crates/dola/tests/general/core_types_test/dynamic_value.rs","dola","tests","153","0","153","0","0","0","0","0","","",""
"crates/dola/tests/general/core_types_test/easing_transition.rs","dola","tests","208","0","208","0","0","0","0","0","","",""
"crates/dola/tests/general/core_types_test/mod.rs","dola","tests","12","0","12","0","0","0","0","0","","",""
"crates/dola/tests/general/core_types_test/storyboard_playback.rs","dola","tests","180","0","180","0","0","0","0","0","","",""
"crates/dola/tests/general/integration_test/domain_integration.rs","dola","tests","402","0","402","0","0","0","0","0","","",""
"crates/dola/tests/general/integration_test/e2e_full_flow.rs","dola","tests","87","0","87","0","0","0","0","0","","",""
"crates/dola/tests/general/integration_test/mod.rs","dola","tests","155","0","155","0","0","0","0","0","","",""
"crates/dola/tests/general/integration_test/serialization_round_trip.rs","dola","tests","80","0","80","0","0","0","0","0","","",""
"crates/dola/tests/runtime.rs","dola","tests","11","0","11","0","0","0","0","0","","",""
"crates/dola/tests/runtime/conflict_resolution_test/conflict_detection.rs","dola","tests","242","0","242","0","0","0","0","0","","",""
"crates/dola/tests/runtime/conflict_resolution_test/error_handling.rs","dola","tests","293","0","293","0","0","0","0","0","","",""
"crates/dola/tests/runtime/conflict_resolution_test/mod.rs","dola","tests","294","0","294","0","0","0","0","0","","",""
"crates/dola/tests/runtime/conflict_resolution_test/termination_strategy.rs","dola","tests","299","0","299","0","0","0","0","0","","",""
"crates/dola/tests/runtime/core_types_test.rs","dola","tests","484","0","484","0","0","0","0","0","","",""
"crates/dola/tests/runtime/facade_test/diff_delivery.rs","dola","tests","131","0","131","0","0","0","0","0","","",""
"crates/dola/tests/runtime/facade_test/load_start.rs","dola","tests","388","0","388","0","0","0","0","0","","",""
"crates/dola/tests/runtime/facade_test/mod.rs","dola","tests","126","0","126","0","0","0","0","0","","",""
"crates/dola/tests/runtime/facade_test/termination.rs","dola","tests","166","0","166","0","0","0","0","0","","",""
"crates/dola/tests/runtime/facade_test/update_flow.rs","dola","tests","108","0","108","0","0","0","0","0","","",""
"crates/dola/tests/runtime/loop_integration_test.rs","dola","tests","449","0","449","0","0","0","0","0","","",""
"crates/dola/tests/runtime/loop_offset_test/loop_offset_compile.rs","dola","tests","378","0","378","0","0","0","0","0","","",""
"crates/dola/tests/runtime/loop_offset_test/loop_offset_serde.rs","dola","tests","173","0","173","0","0","0","0","0","","",""
"crates/dola/tests/runtime/loop_offset_test/loop_offset_validation.rs","dola","tests","194","0","194","0","0","0","0","0","","",""
"crates/dola/tests/runtime/loop_offset_test/mod.rs","dola","tests","40","0","40","0","0","0","0","0","","",""
"crates/dola/tests/trigger.rs","dola","tests","11","0","11","0","0","0","0","0","","",""
"crates/dola/tests/trigger/common/mod.rs","dola","tests","104","0","104","0","0","0","0","0","","",""
"crates/dola/tests/trigger/compile_test.rs","dola","tests","171","159","12","1","0","0","0","0","compile_trigger_tests:13-171(159)","",""
"crates/dola/tests/trigger/runtime_test.rs","dola","tests","444","419","25","3","0","0","0","0","trigger_execution_tests:16-130(115)|loop_trigger_tests:136-267(132)|e2e_tests:273-444(172)","",""
"crates/dola/tests/trigger/serde_test.rs","dola","tests","86","78","8","1","0","0","0","0","serde_tests:9-86(78)","",""
"crates/dola/tests/trigger/validation_test.rs","dola","tests","493","481","12","1","0","0","0","0","validation_tests:13-493(481)","",""
"crates/dola/tests/validation.rs","dola","tests","9","0","9","0","0","0","0","0","","",""
"crates/dola/tests/validation/common/mod.rs","dola","tests","14","0","14","0","0","0","0","0","","",""
"crates/dola/tests/validation/keyframe_test.rs","dola","tests","482","0","482","0","0","0","0","0","","",""
"crates/dola/tests/validation/schema_test.rs","dola","tests","342","0","342","0","0","0","0","0","","",""
"crates/dola/tests/validation/transition_test/mod.rs","dola","tests","31","0","31","0","0","0","0","0","","",""
"crates/dola/tests/validation/transition_test/transition_v11_v12.rs","dola","tests","270","0","270","0","0","0","0","0","","",""
"crates/dola/tests/validation/transition_test/transition_v13_nan.rs","dola","tests","187","0","187","0","0","0","0","0","","",""
"crates/dola/tests/validation/transition_test/transition_v7_v10.rs","dola","tests","218","0","218","0","0","0","0","0","","",""
"crates/pilot/examples/_template/main.rs","pilot","examples","15","0","15","0","0","0","0","0","","",""
"crates/pilot/examples/pilot-clickthrough-alpha-toggle/main.rs","pilot","examples","986","85","901","1","0","0","0","0","tests:902-986(85)","",""
"crates/pilot/examples/shiori-host-32/helper_window.rs","pilot","examples","439","0","439","0","0","0","0","0","","",""
"crates/pilot/examples/shiori-host-32/helper.rs","pilot","examples","129","0","129","0","0","0","0","0","","",""
"crates/pilot/examples/shiori-host-32/ipc.rs","pilot","examples","406","92","314","1","0","0","0","0","tests:315-406(92)","",""
"crates/pilot/examples/shiori-host-32/main.rs","pilot","examples","666","0","666","0","0","0","0","0","","",""
"crates/pilot/examples/shiori-host-32/parent_window.rs","pilot","examples","214","0","214","0","0","0","0","0","","",""
"crates/pilot/examples/shiori-host-32/process_host.rs","pilot","examples","263","96","167","1","0","0","0","0","tests:168-263(96)","",""
"crates/pilot/examples/shiori-host-32/shiori_proxy.rs","pilot","examples","278","38","240","1","0","0","0","0","tests:241-278(38)","",""
"crates/pilot/examples/shiori-host-32/shiori3.rs","pilot","examples","109","41","68","1","0","0","0","0","tests:69-109(41)","",""
"crates/pilot/examples/wintf-winmsg-executor/main.rs","pilot","examples","336","0","336","0","0","0","0","0","","",""
"crates/pilot/src/lib.rs","pilot","src","15","0","15","0","0","0","0","0","","",""
"crates/shiori-abi/src/ergonomic.rs","shiori-abi","src","493","311","182","1","0","0","0","0","tests:183-493(311)","",""
"crates/shiori-abi/src/error.rs","shiori-abi","src","260","146","114","1","0","0","0","0","tests:115-260(146)","",""
"crates/shiori-abi/src/interface.rs","shiori-abi","src","461","300","161","1","0","0","0","0","tests:162-461(300)","",""
"crates/shiori-abi/src/lib.rs","shiori-abi","src","14","0","14","0","0","0","0","0","","",""
"crates/shiori-abi/src/outcome.rs","shiori-abi","src","167","104","63","1","0","0","0","0","tests:64-167(104)","",""
"crates/shiori-abi/tests/mock_brain_roundtrip.rs","shiori-abi","tests","357","0","357","0","0","0","0","0","","",""
"crates/shiori-host32-helper/src/main.rs","shiori-host32-helper","src","1114","595","519","4","0","2","0","0","resolve_param_tests:517-568(52)|classify_tests:570-660(91)|load_ack_tests:662-689(28)|loopback_tests:691-1114(424)","","417|423"
"crates/shiori-host32-helper/src/shiori_proxy.rs","shiori-host32-helper","src","584","263","321","1","0","0","0","0","tests:322-584(263)","",""
"crates/shiori-host32-host/src/client.rs","shiori-host32-host","src","469","219","250","1","0","0","0","0","tests:251-469(219)","",""
"crates/shiori-host32-host/src/error.rs","shiori-host32-host","src","163","63","100","1","0","0","0","0","request_error_tests:101-163(63)","",""
"crates/shiori-host32-host/src/job.rs","shiori-host32-host","src","127","43","84","1","0","0","0","0","tests:85-127(43)","",""
"crates/shiori-host32-host/src/lib.rs","shiori-host32-host","src","40","0","40","0","0","0","0","0","","",""
"crates/shiori-host32-host/src/lifecycle.rs","shiori-host32-host","src","548","277","271","1","0","0","0","0","tests:272-548(277)","",""
"crates/shiori-host32-host/src/parent_window.rs","shiori-host32-host","src","649","265","384","3","0","2","0","0","classify_tests:383-478(96)|gate_tests:480-511(32)|window_tests:513-649(137)","","344|350"
"crates/shiori-host32-host/src/process_host.rs","shiori-host32-host","src","585","274","311","1","0","0","0","0","tests:312-585(274)","",""
"crates/shiori-host32-host/src/shiori3.rs","shiori-host32-host","src","567","330","237","1","0","0","0","0","tests:238-567(330)","",""
"crates/shiori-host32-host/tests/error_paths.rs","shiori-host32-host","tests","353","0","353","0","0","0","0","0","","",""
"crates/shiori-host32-host/tests/lifecycle_cyclic_e2e.rs","shiori-host32-host","tests","414","0","414","0","0","0","0","0","","",""
"crates/shiori-host32-host/tests/lifecycle_kill_e2e.rs","shiori-host32-host","tests","341","0","341","0","0","0","0","0","","",""
"crates/shiori-host32-host/tests/shiori_load_e2e.rs","shiori-host32-host","tests","328","0","328","0","0","0","0","0","","",""
"crates/shiori-host32-host/tests/shiori_request_e2e.rs","shiori-host32-host","tests","359","0","359","0","0","0","0","0","","",""
"crates/shiori-host32-ipc/src/lib.rs","shiori-host32-ipc","src","498","155","343","2","0","0","0","0","slot_error_tests:343-404(62)|framing_tests:406-498(93)","",""
"crates/shiori-host32-testdll/src/lib.rs","shiori-host32-testdll","src","335","125","210","1","0","0","0","0","tests:211-335(125)","",""
"crates/shiori4-testdll/src/lib.rs","shiori4-testdll","src","492","269","223","1","0","0","0","0","tests:224-492(269)","",""
"crates/shiori4-testdll/src/request.rs","shiori4-testdll","src","302","145","157","1","0","0","0","0","tests:158-302(145)","",""
"crates/shiori4-testdll/src/snapshot.rs","shiori4-testdll","src","249","145","104","1","0","0","0","0","tests:105-249(145)","",""
"crates/wintf/examples/clip_demo.rs","wintf","examples","340","0","340","0","0","0","0","0","","",""
"crates/wintf/examples/dcomp_demo.rs","wintf","examples","210","0","210","0","0","0","0","0","","",""
"crates/wintf/examples/dcomp_taffy_demo.rs","wintf","examples","348","0","348","0","0","0","0","0","","",""
"crates/wintf/examples/generate_test_image.rs","wintf","examples","88","0","88","0","0","0","0","0","","",""
"crates/wintf/examples/graphics_reinit_test.rs","wintf","examples","217","0","217","0","0","0","0","0","","",""
"crates/wintf/examples/multi_window_test.rs","wintf","examples","105","0","105","0","0","0","0","0","","",""
"crates/wintf/examples/postmessage_click_test.rs","wintf","examples","273","0","273","0","0","0","0","0","","",""
"crates/wintf/examples/split_image.rs","wintf","examples","42","0","42","0","0","0","0","0","","",""
"crates/wintf/examples/taffy_flex_demo/diagnostics.rs","wintf","examples","547","0","547","0","0","0","0","0","","",""
"crates/wintf/examples/taffy_flex_demo/drag.rs","wintf","examples","186","0","186","0","0","0","0","0","","",""
"crates/wintf/examples/taffy_flex_demo/handlers.rs","wintf","examples","403","0","403","0","0","0","0","0","","",""
"crates/wintf/examples/taffy_flex_demo/main.rs","wintf","examples","340","0","340","0","0","0","0","0","","",""
"crates/wintf/examples/taffy_flex_demo/region.rs","wintf","examples","177","0","177","0","0","0","0","0","","",""
"crates/wintf/examples/taffy_flex_demo/setup.rs","wintf","examples","585","0","585","0","0","0","0","0","","",""
"crates/wintf/examples/typewriter_demo.rs","wintf","examples","442","0","442","0","0","0","0","0","","",""
"crates/wintf/examples/wuc_spike.rs","wintf","examples","289","0","289","0","0","0","0","0","","",""
"crates/wintf/src/api.rs","wintf","src","80","43","37","1","0","0","0","0","tests:38-80(43)","",""
"crates/wintf/src/com/animation.rs","wintf","src","182","0","182","0","0","0","0","0","","",""
"crates/wintf/src/com/d2d/command_sink.rs","wintf","src","455","0","455","0","0","0","0","0","","",""
"crates/wintf/src/com/d2d/command_types.rs","wintf","src","584","0","584","0","0","0","0","0","","",""
"crates/wintf/src/com/d2d/mod.rs","wintf","src","313","0","313","0","0","0","0","0","","",""
"crates/wintf/src/com/d3d11.rs","wintf","src","78","0","78","0","0","0","0","0","","",""
"crates/wintf/src/com/dwrite.rs","wintf","src","211","0","211","0","0","0","0","0","","",""
"crates/wintf/src/com/dxgi.rs","wintf","src","102","36","66","1","0","0","0","0","tests:67-102(36)","",""
"crates/wintf/src/com/mod.rs","wintf","src","7","0","7","0","0","0","0","0","","",""
"crates/wintf/src/com/wic.rs","wintf","src","217","0","217","0","0","0","0","0","","",""
"crates/wintf/src/com/wuc.rs","wintf","src","422","195","227","1","0","0","0","0","tests:228-422(195)","",""
"crates/wintf/src/ecs/app.rs","wintf","src","179","106","73","1","0","0","0","0","tests:74-179(106)","",""
"crates/wintf/src/ecs/clickthrough/controller.rs","wintf","src","1092","637","455","1","0","0","0","0","tests:456-1092(637)","",""
"crates/wintf/src/ecs/clickthrough/mod.rs","wintf","src","29","0","29","0","0","0","0","0","","",""
"crates/wintf/src/ecs/clickthrough/monitor.rs","wintf","src","269","91","178","1","0","0","0","0","tests:179-269(91)","",""
"crates/wintf/src/ecs/clickthrough/registry.rs","wintf","src","265","117","148","1","0","0","0","0","tests:149-265(117)","",""
"crates/wintf/src/ecs/common/mod.rs","wintf","src","85","0","85","0","0","0","0","0","","",""
"crates/wintf/src/ecs/common/tree_iter.rs","wintf","src","329","214","115","1","0","0","0","0","tests:116-329(214)","",""
"crates/wintf/src/ecs/common/tree_system.rs","wintf","src","370","0","370","0","0","0","0","0","","",""
"crates/wintf/src/ecs/dola/mod.rs","wintf","src","458","300","158","1","0","0","0","0","tests:159-458(300)","",""
"crates/wintf/src/ecs/drag/accumulator.rs","wintf","src","317","151","166","1","0","0","0","0","tests:167-317(151)","",""
"crates/wintf/src/ecs/drag/capture_guard.rs","wintf","src","104","31","73","1","0","0","0","0","tests:74-104(31)","",""
"crates/wintf/src/ecs/drag/context.rs","wintf","src","178","93","85","1","0","0","0","0","tests:86-178(93)","",""
"crates/wintf/src/ecs/drag/dispatch.rs","wintf","src","382","0","382","0","0","0","0","0","","",""
"crates/wintf/src/ecs/drag/mod.rs","wintf","src","190","77","113","1","0","0","0","0","tests:114-190(77)","",""
"crates/wintf/src/ecs/drag/state/mod.rs","wintf","src","540","0","540","0","1","0","0","0","","tests@539",""
"crates/wintf/src/ecs/drag/state/tests.rs","wintf","src","499","0","499","0","0","0","0","0","","",""
"crates/wintf/src/ecs/drag/systems.rs","wintf","src","27","0","27","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/clip.rs","wintf","src","188","108","80","1","0","0","0","0","tests:81-188(108)","",""
"crates/wintf/src/ecs/graphics/command_list.rs","wintf","src","35","0","35","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/components.rs","wintf","src","317","0","317","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/core.rs","wintf","src","147","0","147","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/mod.rs","wintf","src","20","0","20","0","1","0","0","0","","tests@19",""
"crates/wintf/src/ecs/graphics/systems/brushes.rs","wintf","src","111","0","111","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/clip_sync.rs","wintf","src","207","0","207","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/init.rs","wintf","src","315","0","315","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/mod.rs","wintf","src","15","0","15","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/render.rs","wintf","src","156","0","156","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/surface.rs","wintf","src","319","0","319","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/visual_sync.rs","wintf","src","278","0","278","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/systems/window_pos.rs","wintf","src","145","0","145","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/tests.rs","wintf","src","145","127","18","3","0","0","0","0","graphics_core_tests:12-103(92)|has_graphics_resources_tests:109-126(18)|surface_graphics_dirty_tests:129-145(17)","",""
"crates/wintf/src/ecs/graphics/visual_manager.rs","wintf","src","146","0","146","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/visual.rs","wintf","src","153","0","153","0","0","0","0","0","","",""
"crates/wintf/src/ecs/graphics/wuc_resource.rs","wintf","src","212","58","154","1","0","0","0","0","tests:155-212(58)","",""
"crates/wintf/src/ecs/layout/arrangement.rs","wintf","src","234","0","234","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/box_style.rs","wintf","src","251","0","251","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/dimension.rs","wintf","src","282","0","282","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_region/mod.rs","wintf","src","513","0","513","0","1","0","0","0","","tests@512",""
"crates/wintf/src/ecs/layout/hit_region/tests/color_map.rs","wintf","src","303","0","303","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_region/tests/mod.rs","wintf","src","10","0","10","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_region/tests/polygon.rs","wintf","src","180","0","180","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_region/tests/shapes.rs","wintf","src","261","0","261","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/mod.rs","wintf","src","607","0","607","0","2","0","0","0","","tests@603|tests_ex@606",""
"crates/wintf/src/ecs/layout/hit_test/tests_ex/alpha_mask_resource.rs","wintf","src","300","0","300","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/tests_ex/alpha_mask.rs","wintf","src","79","0","79","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/tests_ex/entity_ex.rs","wintf","src","208","0","208","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/tests_ex/mod.rs","wintf","src","22","0","22","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/tests_ex/opacity.rs","wintf","src","200","0","200","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/tests_ex/tree_ex.rs","wintf","src","193","0","193","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/hit_test/tests.rs","wintf","src","333","0","333","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/metrics.rs","wintf","src","92","0","92","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/mod.rs","wintf","src","136","0","136","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/rect.rs","wintf","src","208","0","208","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/systems/arrangement_systems.rs","wintf","src","87","0","87","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/systems/mod.rs","wintf","src","16","0","16","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/systems/monitor_systems.rs","wintf","src","1050","569","481","1","0","0","0","0","tests:482-1050(569)","",""
"crates/wintf/src/ecs/layout/systems/taffy_systems.rs","wintf","src","303","0","303","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/systems/window_pos_systems.rs","wintf","src","170","0","170","0","0","0","0","0","","",""
"crates/wintf/src/ecs/layout/taffy.rs","wintf","src","126","0","126","0","0","0","0","0","","",""
"crates/wintf/src/ecs/mod.rs","wintf","src","56","0","56","0","1","0","0","0","","test_support@9",""
"crates/wintf/src/ecs/pointer/buffers.rs","wintf","src","491","255","236","1","0","0","0","0","tests:237-491(255)","",""
"crates/wintf/src/ecs/pointer/dispatch/mod.rs","wintf","src","260","0","260","0","1","0","0","0","","tests@259",""
"crates/wintf/src/ecs/pointer/dispatch/tests.rs","wintf","src","355","0","355","0","0","0","0","0","","",""
"crates/wintf/src/ecs/pointer/mod.rs","wintf","src","33","0","33","0","0","0","0","0","","",""
"crates/wintf/src/ecs/pointer/nchittest_cache.rs","wintf","src","309","123","186","1","0","0","0","0","tests:187-309(123)","",""
"crates/wintf/src/ecs/pointer/systems.rs","wintf","src","176","68","108","1","0","0","0","0","tests:109-176(68)","",""
"crates/wintf/src/ecs/pointer/types/mod.rs","wintf","src","372","0","372","0","1","0","0","0","","tests@371",""
